+----------+---------------+---------------+
|session_id|min_final_price|max_final_price|
|7115      |18.18          |38.18          |
|8516      |20.74          |40.74          |
|5140      |31.07          |71.07          |
|9099      |36.38          |66.38          |
|182       |32.37          |62.37          |
|1950      |28.45          |68.45          |
|6670      |30.78          |70.78          |
|8282      |27.64          |67.64          |
|6620      |33.66          |73.66          |
|1474      |42.91          |62.91          |
|5252      |38.93          |68.93          |
|4102      |20.29          |60.29          |
|3602      |30.09          |70.09          |
|481       |34.13          |74.13          |
|6724      |27.53          |67.53          |
|6240      |31.32          |51.32          |
|5194      |19.76          |59.76          |
|6762      |30.99          |50.99          |
|5819      |33.73          |53.73          |
|2675      |30.75          |70.75          |
|1804      |28.59          |68.59          |
|438       |43.53          |73.53          |
|382       |15.33          |55.33          |
|6204      |27.72          |67.72          |
|2579      |32.48          |72.48          |
|2526      |22.32          |62.32          |
|378       |17.16          |57.16          |
|6910      |33.49          |63.49          |
|1349      |41.19          |61.19          |
|8776      |16.38          |36.38          |
|5623      |18.64          |58.64          |
|5371      |33.15          |73.15          |
|8964      |40.28          |70.28          |
|6614      |34.16          |74.16          |
|799       |25.09          |35.09          |
|4808      |31             |61             |
|4081      |20.91          |40.91          |
|6998      |41.41          |51.41          |
|3786      |24.27          |64.27          |
|8374      |31.89          |51.89          |
|7151      |38.66          |58.66          |
|4147      |33.03          |73.03          |
|1848      |27.42          |67.42          |
|8138      |37.85          |67.85          |
|2925      |41.76          |41.76          |
|4150      |29.41          |69.41          |
|1167      |19.2           |29.2           |
|3702      |25.86          |55.86          |
|3728      |17.12          |57.12          |
|7950      |29.09          |69.09          |
|3991      |23.77          |63.77          |
|3523      |29.31          |59.31          |
|1585      |15.18          |55.18          |
|7502      |38.67          |68.67          |
|2391      |24.12          |64.12          |
|3950      |33.09          |73.09          |
|6180      |69.04          |69.04          |
|1022      |43.42          |43.42          |
|5305      |19.91          |59.91          |
|8367      |17.03          |37.03          |
|4371      |26.84          |66.84          |
|2760      |16.46          |56.46          |
|4430      |23.99          |63.99          |
|551       |15.44          |35.44          |
|6655      |32.96          |42.96          |
|4429      |27.65          |67.65          |
|4028      |27.68          |57.68          |
|9945      |31.23          |71.23          |
|3107      |15.08          |35.08          |
|7645      |31.51          |61.51          |
|4533      |43.39          |43.39          |
|30        |31.24          |71.24          |
|2828      |27.68          |47.68          |
|521       |67.82          |67.82          |
|7366      |16             |56             |
|936       |18.79          |58.79          |
|9866      |41.7           |51.7           |
|6920      |29.64          |69.64          |
|2149      |28.83          |28.83          |
|9841      |19.73          |59.73          |
|1334      |38.04          |68.04          |
|2465      |23.43          |63.43          |
|249       |27.31          |67.31          |
|255       |29.82          |69.82          |
|7131      |22.68          |62.68          |
|3308      |34.62          |54.62          |
|5873      |21.73          |61.73          |
|1678      |15.47          |35.47          |
|296       |25.46          |25.46          |
|209       |33.68          |63.68          |
|8402      |17.29          |37.29          |
|6325      |29.76          |49.76          |
|6256      |26.13          |36.13          |
|5782      |19.69          |59.69          |
|1748      |25.69          |65.69          |
|947       |16.53          |36.53          |
|761       |29.53          |69.53          |
|5205      |18.59          |58.59          |
|2864      |30.79          |40.79          |
|1084      |16.64          |56.64          |
|90        |25.58          |65.58          |
|904       |27.65          |67.65          |
|9550      |28.59          |28.59          |
|7192      |20.79          |60.79          |
|5442      |23.71          |63.71          |
|9859      |17.34          |37.34          |
|4343      |19.49          |39.49          |
|5851      |30.07          |70.07          |
|3032      |20.34          |40.34          |
|8712      |26.22          |56.22          |
|4086      |44.9           |74.9           |
|3957      |25.41          |55.41          |
|4606      |25.49          |65.49          |
|5121      |30.01          |30.01          |
|4391      |19.4           |39.4           |
|4157      |25.92          |45.92          |
|8445      |21.24          |31.24          |
|7866      |37.02          |67.02          |
|4096      |40.03          |70.03          |
|4620      |27.43          |37.43          |
|5585      |15.17          |55.17          |
|3809      |25.08          |65.08          |
|8793      |36.28          |66.28          |
|494       |25.42          |65.42          |
|3689      |17.4           |57.4           |
|3300      |30.39          |60.39          |
|1265      |19.43          |59.43          |
|6462      |17.73          |57.73          |
|9497      |23.44          |63.44          |
|8718      |15.74          |35.74          |
|5056      |21.63          |61.63          |
|629       |30             |70             |
|3057      |17.48          |57.48          |
|5069      |23.52          |43.52          |
|1215      |15.53          |55.53          |
|4225      |18.56          |58.56          |
|8797      |25.14          |65.14          |
|5839      |34.94          |74.94          |
|6791      |34.2           |74.2           |
|9398      |22.67          |42.67          |
|3960      |27.59          |67.59          |
|4911      |15.4           |35.4           |
|9856      |29.68          |49.68          |
|2736      |20.56          |60.56          |
|2410      |17.91          |57.91          |
|2866      |22.21          |62.21          |
|5924      |16.17          |36.17          |
|2426      |30.29          |40.29          |
|7821      |32.77          |42.77          |
|1354      |29.27          |69.27          |
|7971      |49.02          |49.02          |
|1283      |41.73          |61.73          |
|9198      |30.54          |60.54          |
|4654      |25.42          |45.42          |
|1503      |34.35          |74.35          |
|2494      |15.47          |25.47          |
|899       |16.45          |56.45          |
|935       |44.28          |44.28          |
|8751      |33.15          |63.15          |
|5517      |29.2           |69.2           |
|4459      |28.03          |48.03          |
|2498      |18.79          |38.79          |
|4173      |20.55          |60.55          |
|5416      |20.51          |60.51          |
|8581      |29.01          |59.01          |
|8125      |30.83          |50.83          |
|5736      |32.92          |62.92          |
|2954      |17.17          |37.17          |
|9929      |31.17          |71.17          |
|5139      |30.88          |50.88          |
|4487      |32.27          |42.27          |
|4155      |34.47          |74.47          |
|3737      |16.98          |56.98          |
|3274      |30.1           |70.1           |
|2475      |58.95          |58.95          |
|7686      |31.25          |71.25          |
|4537      |28.37          |68.37          |
|3659      |34.99          |54.99          |
|5262      |33.21          |53.21          |
|3675      |22.35          |62.35          |
|8427      |38.6           |68.6           |
|7169      |20.2           |60.2           |
|2894      |25.39          |65.39          |
|7713      |37.99          |37.99          |
|5605      |61.08          |61.08          |
|3583      |19.15          |59.15          |
|2535      |15.05          |35.05          |
|2737      |32.45          |72.45          |
|431       |32.67          |72.67          |
|9494      |31.08          |71.08          |
|7361      |41.43          |61.43          |
|6942      |34.44          |44.44          |
|4114      |19.58          |29.58          |
|462       |25.67          |55.67          |
|2297      |20.46          |40.46          |
|3339      |24.46          |64.46          |
|855       |28.21          |48.21          |
|1615      |22.55          |62.55          |
|5708      |31.21          |71.21          |
|3780      |17.16          |57.16          |
|6613      |17.28          |57.28          |
|4291      |19.6           |59.6           |
|1397      |24.35          |64.35          |
|2160      |24.97          |64.97          |
|4032      |20.75          |40.75          |
|7396      |34             |74             |
|2243      |18.15          |58.15          |
|2817      |34.69          |44.69          |
|3905      |31             |61             |
|7685      |38.09          |68.09          |
|3130      |29.66          |49.66          |
|9978      |24.89          |64.89          |
|8173      |36.35          |66.35          |
|7264      |22.34          |62.34          |
|5366      |19.39          |59.39          |
|4295      |19.12          |59.12          |
|5646      |26.04          |46.04          |
|8728      |37.04          |57.04          |
|461       |29.44          |69.44          |
|7245      |64.06          |64.06          |
|3653      |25.69          |35.69          |
|240       |24.95          |64.95          |
|1878      |30.72          |40.72          |
|5685      |16.97          |36.97          |
|3871      |18.86          |58.86          |
|4723      |21.66          |61.66          |
|7932      |24.35          |64.35          |
|9507      |15.18          |55.18          |
|9776      |40.05          |70.05          |
|5696      |31.99          |71.99          |
|3908      |33.42          |73.42          |
|7300      |21.35          |41.35          |
|226       |26.78          |46.78          |
|7411      |20.59          |60.59          |
|9116      |35.99          |45.99          |
|81        |23.97          |63.97          |
|7022      |32.09          |72.09          |
|8659      |31.46          |71.46          |
|5908      |20.04          |60.04          |
|3541      |16.96          |36.96          |
|8882      |20.18          |60.18          |
|4021      |18.87          |58.87          |
|8533      |25.87          |45.87          |
|204       |35.99          |65.99          |
|1021      |24.33          |64.33          |
|9437      |32.73          |72.73          |
|6711      |31.39          |51.39          |
|8005      |23.9           |63.9           |
|4902      |25.76          |65.76          |
|8809      |19.45          |59.45          |
|7983      |16.44          |56.44          |
|3342      |25.47          |65.47          |
|5068      |23.58          |33.58          |
|7428      |37.88          |47.88          |
|2705      |38.37          |58.37          |
|9011      |28.07          |68.07          |
|361       |40.16          |40.16          |
|4254      |30.38          |70.38          |
|7782      |34.65          |54.65          |
|5376      |21.85          |61.85          |
|785       |43.42          |73.42          |
|8916      |34.64          |74.64          |
|8871      |27.3           |57.3           |
|1914      |70.61          |70.61          |
|8032      |29.44          |69.44          |
|1401      |23.01          |63.01          |
|8756      |28.63          |68.63          |
|7517      |31.88          |61.88          |
|343       |15.16          |55.16          |
|4700      |28.6           |38.6           |
|5089      |25.1           |65.1           |
|3246      |70.27          |70.27          |
|3880      |28.45          |68.45          |
|7742      |34.36          |74.36          |
|722       |22.89          |62.89          |
|8482      |26.67          |56.67          |
|2474      |29.12          |39.12          |
|2288      |39.97          |69.97          |
|4997      |16             |26             |
|199       |29.9           |69.9           |
|4477      |17.75          |57.75          |
|4198      |15.5           |55.5           |
|5333      |30.81          |70.81          |
|5621      |27.16          |27.16          |
|3350      |38.68          |68.68          |
|1142      |20.84          |40.84          |
|740       |37.76          |67.76          |
|7299      |29.57          |59.57          |
|5285      |22.11          |62.11          |
|2166      |26.59          |26.59          |
|6933      |24.77          |64.77          |
|230       |25.18          |65.18          |
|9568      |27.22          |57.22          |
|3621      |31.6           |61.6           |
|8848      |19.35          |39.35          |
|4618      |74.09          |74.09          |
|7951      |32.17          |72.17          |
|5586      |31.79          |71.79          |
|8664      |24.86          |44.86          |
|4029      |19.97          |59.97          |
|3865      |23.02          |63.02          |
|1998      |33.07          |73.07          |
|4483      |26.77          |66.77          |
|4169      |21.74          |61.74          |
|1451      |21.77          |61.77          |
|8089      |26.79          |66.79          |
|2881      |33.82          |53.82          |
|1927      |22.54          |62.54          |
|8849      |29.1           |39.1           |
|1246      |31.88          |71.88          |
|9851      |48.85          |68.85          |
|9069      |25.45          |25.45          |
|4734      |30.73          |70.73          |
|1852      |33.58          |53.58          |
|9276      |33.74          |43.74          |
|7216      |15.7           |35.7           |
|6246      |31.73          |31.73          |
|4613      |30.19          |50.19          |
|5802      |26.66          |46.66          |
|3879      |31.16          |41.16          |
|6498      |32.71          |72.71          |
|7656      |30.98          |70.98          |
|713       |17             |37             |
|7367      |57.03          |57.03          |
|9987      |31.96          |51.96          |
|1205      |24.93          |44.93          |
|6005      |39.63          |69.63          |
|4000      |30.94          |70.94          |
|4919      |32.51          |52.51          |
|1092      |34.31          |54.31          |
|3953      |26.01          |56.01          |
|2757      |32.45          |42.45          |
|5893      |31.1           |71.1           |
|7126      |33.97          |63.97          |
|3820      |34.8           |74.8           |
|6572      |29.97          |59.97          |
|7901      |26.05          |66.05          |
|3082      |33.87          |73.87          |
|863       |23.03          |63.03          |
|2688      |31.52          |41.52          |
|5611      |18.35          |58.35          |
|8337      |31.72          |61.72          |
|4168      |22.53          |62.53          |
|7589      |39.34          |69.34          |
|8765      |28.28          |68.28          |
|9315      |36.45          |66.45          |
|9308      |26.91          |66.91          |
|2450      |23.94          |43.94          |
|4766      |22.78          |62.78          |
|2762      |34.64          |74.64          |
|5702      |52.34          |72.34          |
|3852      |39.61          |69.61          |
|1462      |18.13          |58.13          |
|527       |53.61          |53.61          |
|6824      |31.96          |71.96          |
|627       |25.53          |65.53          |
|9095      |26.55          |56.55          |
|376       |26.45          |56.45          |
|5840      |40.25          |70.25          |
|5553      |32.47          |72.47          |
|147       |19.56          |59.56          |
|7455      |31.02          |71.02          |
|2711      |59.72          |59.72          |
|4370      |26.36          |56.36          |
|989       |20.73          |60.73          |
|3788      |38.02          |38.02          |
|6423      |20.16          |60.16          |
|3676      |22.45          |42.45          |
|4882      |27.77          |67.77          |
|3720      |32.12          |72.12          |
|7332      |21.75          |31.75          |
|642       |44.99          |44.99          |
|7148      |18.8           |38.8           |
|6148      |28.62          |68.62          |
|5046      |25.18          |55.18          |
|1784      |19.52          |59.52          |
|8000      |17.14          |57.14          |
|7294      |19.63          |39.63          |
|1001      |28.43          |68.43          |
|1469      |31.38          |71.38          |
|2656      |29.55          |49.55          |
|8716      |54.99          |54.99          |
|3645      |29.98          |39.98          |
|5526      |22.53          |62.53          |
|5582      |30.67          |70.67          |
|8867      |23.74          |63.74          |
|8549      |18.24          |58.24          |
|8160      |31.99          |61.99          |
|5020      |67.55          |67.55          |
|7990      |15.72          |55.72          |
|8971      |20.25          |60.25          |
|6850      |28.09          |68.09          |
|9711      |36.48          |66.48          |
|1297      |25.57          |65.57          |
|3710      |28.59          |68.59          |
|8479      |26.3           |56.3           |
|7819      |26.39          |36.39          |
|3812      |24.86          |64.86          |
|2312      |31.02          |41.02          |
|8248      |23.79          |33.79          |
|8537      |19.93          |59.93          |
|6894      |40.1           |70.1           |
|9265      |43.58          |43.58          |
|4115      |36.76          |46.76          |
|6297      |34.39          |54.39          |
|2943      |36.92          |66.92          |
|9342      |31.35          |41.35          |
|1783      |33.55          |73.55          |
|1588      |32.48          |72.48          |
|2939      |40.51          |70.51          |
|7490      |30.31          |70.31          |
|6968      |30.64          |70.64          |
|1180      |28.17          |58.17          |
|7917      |32.13          |52.13          |
|385       |33.76          |73.76          |
|3744      |37.76          |47.76          |
|5074      |21.12          |61.12          |
|8168      |20.21          |60.21          |
|6564      |30.79          |70.79          |
|7896      |20.46          |60.46          |
|2375      |16.3           |56.3           |
|544       |17.94          |57.94          |
|6194      |27.38          |47.38          |
|1631      |31.29          |61.29          |
|2163      |21.94          |41.94          |
|7730      |40.78          |60.78          |
|6516      |31.79          |61.79          |
|4375      |19.48          |19.48          |
|606       |23.32          |63.32          |
|6193      |30.79          |30.79          |
|9213      |18.54          |58.54          |
|5817      |15.43          |55.43          |
|5721      |39             |69             |
|8864      |28.33          |48.33          |
|8170      |40.86          |70.86          |
|4421      |24.25          |64.25          |
|2712      |34.77          |74.77          |
|966       |24.1           |44.1           |
|6365      |19.32          |59.32          |
|5176      |27.82          |47.82          |
|4514      |34.68          |44.68          |
|1055      |30.96          |70.96          |
|6167      |15.06          |55.06          |
|5807      |33.1           |73.1           |
|6739      |51.42          |71.42          |
|8418      |22.21          |42.21          |
|9610      |32.17          |42.17          |
|2110      |34.35          |74.35          |
|9061      |44.09          |74.09          |
|6230      |18.5           |58.5           |
|9343      |36.4           |66.4           |
|9618      |30.72          |40.72          |
|7389      |31.96          |51.96          |
|2982      |20.4           |60.4           |
|6487      |27             |67             |
|1642      |33.74          |73.74          |
|1580      |38.93          |68.93          |
|3925      |24.94          |44.94          |
|3344      |34.11          |64.11          |
|2907      |49.46          |49.46          |
|7272      |29.35          |69.35          |
|5501      |16.57          |56.57          |
|2431      |59.94          |59.94          |
|3010      |25.83          |65.83          |
|1799      |27.2           |27.2           |
|8544      |23.96          |63.96          |
|6512      |23.09          |63.09          |
|5424      |25.32          |65.32          |
|4044      |33.74          |73.74          |
|2124      |27.07          |67.07          |
|4950      |25.15          |65.15          |
|7936      |15.55          |55.55          |
|7524      |41.68          |71.68          |
|8056      |26.76          |66.76          |
|2055      |21.47          |61.47          |
|8755      |15.82          |55.82          |
|6088      |29.04          |69.04          |
|5958      |16.83          |16.83          |
|4424      |20.97          |60.97          |
|4255      |28.16          |68.16          |
|2841      |23.17          |43.17          |
|1894      |23.85          |43.85          |
|6757      |16.45          |56.45          |
|3170      |28.76          |68.76          |
|961       |17.64          |57.64          |
|5466      |28.83          |48.83          |
|4020      |23.17          |63.17          |
|269       |51.44          |71.44          |
|2311      |28.23          |68.23          |
|7927      |19.2           |59.2           |
|8764      |32.53          |62.53          |
|3585      |35.7           |65.7           |
|3507      |32.55          |72.55          |
|8134      |16.85          |56.85          |
|4546      |21.36          |61.36          |
|3818      |24.72          |34.72          |
|8280      |27.79          |67.79          |
|9668      |15.01          |55.01          |
|7409      |28.09          |68.09          |
|6736      |27.32          |67.32          |
|3787      |42.58          |62.58          |
|8878      |26.9           |66.9           |
|1444      |60.39          |60.39          |
|7759      |25.28          |45.28          |
|5096      |41.21          |71.21          |
|1090      |27.52          |67.52          |
|9191      |20.15          |60.15          |
|8206      |26.68          |66.68          |
|9157      |29.94          |69.94          |
|349       |18.89          |58.89          |
|9733      |32.98          |62.98          |
|2953      |34.37          |74.37          |
|8953      |20.42          |60.42          |
|3426      |26.18          |66.18          |
|5231      |21.24          |41.24          |
|9663      |26.18          |46.18          |
|6647      |36.15          |56.15          |
|4051      |32.42          |72.42          |
|1024      |33.37          |73.37          |
|8589      |28.72          |58.72          |
|9603      |30.66          |70.66          |
|4464      |21.97          |41.97          |
|2690      |17.71          |57.71          |
|1954      |26.19          |66.19          |
|3453      |32.24          |42.24          |
|2826      |33.75          |73.75          |
|1028      |24.09          |64.09          |
|5486      |34.84          |74.84          |
|3457      |22.89          |42.89          |
|6326      |15.09          |55.09          |
|7451      |24.82          |64.82          |
|3318      |21.29          |61.29          |
|96        |44.93          |54.93          |
|4872      |27.23          |67.23          |
|8929      |18.73          |58.73          |
|4917      |17.38          |57.38          |
|1039      |23.2           |63.2           |
|3473      |26.01          |66.01          |
|8835      |31.79          |71.79          |
|7492      |17.99          |57.99          |
|3642      |18.55          |58.55          |
|2200      |32.67          |42.67          |
|7287      |29.73          |49.73          |
|5968      |32.59          |72.59          |
|3509      |34.78          |64.78          |
|6771      |15.8           |55.8           |
|4161      |29.33          |69.33          |
|1432      |25.98          |55.98          |
|8399      |28.53          |68.53          |
|7610      |20.08          |60.08          |
|66        |18.17          |58.17          |
|8715      |29.7           |49.7           |
|9879      |16.04          |56.04          |
|1919      |23.59          |43.59          |
|9566      |34.62          |64.62          |
|5323      |36.52          |46.52          |
|4333      |28.43          |68.43          |
|538       |29.08          |49.08          |
|6085      |23.3           |63.3           |
|9615      |38.94          |68.94          |
|6696      |23.79          |43.79          |
|2815      |32.54          |42.54          |
|8208      |37.02          |37.02          |
|5190      |50.79          |70.79          |
|1140      |19.43          |59.43          |
|6474      |19.81          |59.81          |
|6546      |21.71          |61.71          |
|9734      |15.62          |55.62          |
|6988      |36.56          |56.56          |
|7975      |17.77          |57.77          |
|7684      |34.93          |74.93          |
|1449      |30.11          |70.11          |
|7320      |32.61          |72.61          |
|6547      |31.02          |71.02          |
|4772      |33.92          |63.92          |
|4500      |25.46          |65.46          |
|5315      |34.93          |34.93          |
|4156      |20.74          |60.74          |
|7606      |21.07          |61.07          |
|4638      |44.23          |64.23          |
|7370      |23.37          |63.37          |
|3490      |29.07          |29.07          |
|6310      |19.91          |29.91          |
|9858      |16.93          |56.93          |
|3870      |32.3           |52.3           |
|1737      |20.84          |40.84          |
|9347      |20.26          |60.26          |
|6937      |33.93          |73.93          |
|2658      |22.99          |42.99          |
|3948      |43.64          |53.64          |
|2173      |16.44          |36.44          |
|1721      |34.65          |64.65          |
|2845      |32.49          |62.49          |
|931       |31.98          |31.98          |
|3125      |38.05          |68.05          |
|1706      |33.93          |73.93          |
|2444      |27.29          |57.29          |
|6385      |30.52          |30.52          |
|3595      |34.36          |74.36          |
|718       |16.27          |36.27          |
|6264      |32.61          |72.61          |
|6763      |44.86          |64.86          |
|6197      |43.99          |43.99          |
|1364      |31.73          |51.73          |
|3590      |29.41          |69.41          |
|9558      |18.2           |58.2           |
|7209      |25.75          |35.75          |
|229       |22.76          |42.76          |
|3668      |15.67          |55.67          |
|788       |33.67          |73.67          |
|2234      |23.22          |43.22          |
|8142      |21.51          |61.51          |
|4016      |21.4           |61.4           |
|4508      |18.25          |58.25          |
|900       |30.65          |60.65          |
|5528      |25.91          |45.91          |
|996       |69.63          |69.63          |
|9478      |16.66          |56.66          |
|9009      |17.02          |57.02          |
|7772      |15.71          |25.71          |
|1197      |21.88          |41.88          |
|6675      |33.67          |53.67          |
|6293      |24.77          |64.77          |
|4052      |37.71          |67.71          |
|5345      |29.7           |49.7           |
|3644      |40.49          |70.49          |
|2617      |25.26          |45.26          |
|2369      |19.93          |39.93          |
|1912      |27.53          |67.53          |
|7357      |32.9           |72.9           |
|4385      |25.39          |55.39          |
|2546      |16.05          |36.05          |
|2264      |28.14          |68.14          |
|9636      |30.8           |50.8           |
|6568      |30.21          |50.21          |
|5443      |29.67          |69.67          |
|782       |23.69          |43.69          |
|1514      |28.36          |68.36          |
|4193      |21.21          |41.21          |
|1338      |15.98          |55.98          |
|5396      |62.2           |62.2           |
|4680      |19.36          |39.36          |
|3100      |29.4           |69.4           |
|1359      |15.2           |55.2           |
|1079      |20.75          |40.75          |
|9373      |40.54          |70.54          |
|4691      |29.24          |69.24          |
|1329      |15.54          |55.54          |
|6450      |35.29          |35.29          |
|3588      |23.61          |63.61          |
|3584      |19.65          |29.65          |
|1481      |25.53          |45.53          |
|9         |31.89          |71.89          |
|7182      |33.09          |73.09          |
|3291      |28.34          |38.34          |
|565       |18.19          |28.19          |
|4087      |19.29          |39.29          |
|5393      |23.01          |63.01          |
|9586      |18.63          |58.63          |
|553       |19.27          |59.27          |
|5890      |20.89          |60.89          |
|8578      |41.2           |71.2           |
|6390      |37.28          |37.28          |
|7392      |26.48          |36.48          |
|1968      |16.39          |36.39          |
|6962      |40.48          |70.48          |
|6747      |37.64          |37.64          |
|5047      |23.09          |43.09          |
|9504      |19.33          |59.33          |
|9993      |43.43          |73.43          |
|2510      |20.45          |30.45          |
|398       |29.71          |69.71          |
|7716      |27.28          |47.28          |
|2641      |20.58          |40.58          |
|5568      |29.23          |69.23          |
|4237      |16.75          |56.75          |
|6540      |15.92          |55.92          |
|5885      |28.25          |68.25          |
|4281      |31.64          |51.64          |
|2231      |26.63          |46.63          |
|820       |32.88          |42.88          |
|8321      |26.8           |46.8           |
|2427      |25.3           |55.3           |
|8187      |29.56          |59.56          |
|7269      |27.8           |27.8           |
|3522      |19.42          |59.42          |
|3431      |29.34          |59.34          |
|9330      |31.25          |61.25          |
|7362      |26.03          |56.03          |
|2901      |27.18          |37.18          |
|1326      |19             |39             |
|9591      |28.94          |68.94          |
|1127      |32.53          |72.53          |
|1060      |29.16          |69.16          |
|2348      |15.97          |35.97          |
|8886      |28.63          |68.63          |
|6684      |28.53          |68.53          |
|3975      |25.31          |25.31          |
|2169      |24.77          |34.77          |
|5107      |25.63          |65.63          |
|6023      |27.01          |57.01          |
|2417      |33.09          |73.09          |
|2868      |24.14          |44.14          |
|5912      |31.16          |61.16          |
|3747      |24.88          |44.88          |
|2625      |25.96          |45.96          |
|5656      |25.35          |35.35          |
|2499      |25.69          |65.69          |
|8357      |31.94          |61.94          |
|2886      |23.23          |63.23          |
|3444      |29.18          |49.18          |
|8425      |34.47          |54.47          |
|2058      |20.98          |60.98          |
|2217      |20.66          |40.66          |
|9815      |19.94          |39.94          |
|9136      |36.06          |56.06          |
|41        |23.11          |63.11          |
|32        |27.22          |27.22          |
|8395      |41.71          |41.71          |
|6783      |30.28          |70.28          |
|9948      |15.03          |55.03          |
|3027      |40.51          |70.51          |
|9401      |16.72          |56.72          |
|423       |20.28          |60.28          |
|3329      |16.12          |56.12          |
|1881      |23.3           |63.3           |
|1621      |21.26          |61.26          |
|5694      |29.55          |69.55          |
|7483      |17.23          |57.23          |
|4685      |21.28          |61.28          |
|7542      |42.29          |72.29          |
|672       |16.76          |56.76          |
|2083      |37.76          |67.76          |
|9643      |21.85          |61.85          |
|4030      |39.6           |69.6           |
|1282      |21.01          |41.01          |
|5200      |29.54          |59.54          |
|628       |24.62          |64.62          |
|8706      |26.62          |56.62          |
|7980      |22.47          |42.47          |
|3337      |26.71          |56.71          |
|1860      |25.59          |65.59          |
|8073      |17.53          |57.53          |
|422       |41.91          |71.91          |
|8962      |30.55          |70.55          |
|5703      |33.78          |73.78          |
|5225      |20.43          |60.43          |
|3268      |16.7           |56.7           |
|185       |26.16          |56.16          |
|215       |30.35          |70.35          |
|9804      |44.09          |74.09          |
|9662      |30.81          |50.81          |
|5400      |43.14          |53.14          |
|3993      |43.39          |63.39          |
|9129      |22.4           |62.4           |
|4793      |28.99          |38.99          |
|3581      |24.25          |64.25          |
|5427      |26.47          |36.47          |
|2759      |20.51          |60.51          |
|314       |18.3           |58.3           |
|7908      |27.08          |67.08          |
|9616      |21.4           |61.4           |
|5165      |23.98          |63.98          |
|7620      |15.76          |55.76          |
|6094      |27.32          |47.32          |
|2808      |33.34          |63.34          |
|1805      |34.35          |44.35          |
|877       |27.39          |37.39          |
|6668      |22.35          |62.35          |
|9943      |33.3           |53.3           |
|3477      |28.87          |68.87          |
|9027      |26.25          |66.25          |
|1113      |18.52          |38.52          |
|1317      |21.16          |61.16          |
|4257      |32.64          |72.64          |
|3135      |31.14          |61.14          |
|1702      |25.59          |25.59          |
|1825      |19.04          |59.04          |
|9289      |21.34          |61.34          |
|949       |37.36          |67.36          |
|2707      |31.54          |71.54          |
|8909      |26.11          |66.11          |
|5949      |27.16          |57.16          |
|4267      |22.53          |32.53          |
|1064      |32.19          |62.19          |
|9121      |27.58          |67.58          |
|1193      |18.92          |58.92          |
|879       |20             |60             |
|4928      |34.1           |74.1           |
|3085      |36.26          |36.26          |
|3440      |28.16          |58.16          |
|1994      |24.22          |24.22          |
|3203      |31.62          |71.62          |
|1171      |27.92          |47.92          |
|239       |27.59          |67.59          |
|1353      |16.85          |56.85          |
|4978      |23.9           |33.9           |
|8311      |20.28          |60.28          |
|6072      |41.25          |71.25          |
|9030      |24.56          |64.56          |
|2937      |26.15          |56.15          |
|9870      |37.95          |47.95          |
|6531      |21.35          |61.35          |
|1184      |43.54          |73.54          |
|5021      |26.98          |56.98          |
|5028      |36.73          |46.73          |
|7008      |29.28          |69.28          |
|5302      |23.53          |63.53          |
|5701      |16.45          |56.45          |
|3013      |16.78          |56.78          |
|9974      |17.82          |57.82          |
|8265      |36.56          |66.56          |
|1865      |30.72          |70.72          |
|1129      |23.33          |43.33          |
|767       |21.25          |41.25          |
|1367      |16.05          |56.05          |
|8801      |53.98          |73.98          |
|244       |39.72          |59.72          |
|5104      |20.18          |60.18          |
|9468      |43.06          |73.06          |
|5425      |15.74          |55.74          |
|1717      |17.53          |57.53          |
|1725      |22.97          |62.97          |
|9714      |21.82          |61.82          |
|2584      |26.26          |36.26          |
|251       |34.09          |74.09          |
|9517      |19.61          |59.61          |
|7069      |30.49          |60.49          |
|9084      |39.41          |69.41          |
|2379      |35.65          |55.65          |
|6158      |23.8           |63.8           |
|7265      |30.72          |70.72          |
|786       |33.14          |33.14          |
|3242      |30.82          |70.82          |
|5431      |19.62          |39.62          |
|3695      |15.52          |55.52          |
|2210      |55.23          |55.23          |
|5715      |18.26          |58.26          |
|9197      |25.2           |45.2           |
|7468      |35.83          |65.83          |
|9087      |34.69          |74.69          |
|5037      |21.26          |61.26          |
|4709      |21.21          |61.21          |
|6697      |28.71          |38.71          |
|9102      |22.25          |62.25          |
|3548      |43.78          |73.78          |
|2947      |26.83          |66.83          |
|1934      |32.83          |52.83          |
|8963      |45.23          |65.23          |
|866       |27.91          |47.91          |
|4240      |17.11          |57.11          |
|1542      |21.57          |61.57          |
|991       |22.87          |62.87          |
|2844      |30.78          |70.78          |
|7934      |30.35          |50.35          |
|9260      |35.77          |55.77          |
|776       |42.12          |72.12          |
|2887      |17.32          |57.32          |
|8485      |36.58          |66.58          |
|3332      |65.67          |65.67          |
|3348      |19.03          |39.03          |
|1121      |38.83          |58.83          |
|2493      |27.1           |57.1           |
|3895      |27.19          |47.19          |
|6271      |23.86          |23.86          |
|5003      |28.12          |68.12          |
|8933      |38.63          |68.63          |
|5146      |27.31          |57.31          |
|724       |15.58          |35.58          |
|8404      |20.62          |40.62          |
|3219      |32.79          |72.79          |
|1785      |22.21          |42.21          |
|1323      |32.22          |62.22          |
|5306      |55.49          |55.49          |
|1714      |24.31          |44.31          |
|5294      |15.99          |55.99          |
|2041      |19.32          |59.32          |
|5391      |30.7           |50.7           |
|2287      |32.98          |72.98          |
|8778      |29.46          |59.46          |
|1931      |25.57          |65.57          |
